SK_ID_CURR,TARGET
101294,0.0776033784929
101296,0.066487676011
101297,0.0811022942175
101299,0.0614847339272
101301,0.0760256022285
101305,0.076198912748
101308,0.0682736763801
101318,0.0558696379281
101327,0.111592118588
101329,0.10362561142
101332,0.0639669185506
101337,0.0916878439315
101343,0.0638873414486
101345,0.0815818130632
101346,0.0889107055566
101353,0.0532884961905
101354,0.110755685453
101355,0.0943658291617
101356,0.0565880908113
101362,0.110952518125
101363,0.125580457671
101365,0.0799541202866
101366,0.0950524398428
101367,0.121631392497
101368,0.0556884587356
101374,0.12436709999
101380,0.0601806316366
101383,0.0651276865296
101398,0.0528784107825
101399,0.133500636756
101401,0.095133244661
101412,0.101006101083
101426,0.104976928871
101427,0.1424398213
101428,0.101610367876
101429,0.0957442287877
101434,0.0686766444582
101440,0.0916146157824
101448,0.0950709799417
101449,0.0798548351646
101465,0.0758032954611
101467,0.0660508821687
101472,0.147028551239
101478,0.0804152027522
101497,0.0847282105547
101504,0.0645827954536
101547,0.0859621280368
101548,0.100342096143
101555,0.0755955961715
101570,0.0925319154157
101572,0.0704205380918
101578,0.0781450104522
101580,0.103056934432
101588,0.099724546116
101602,0.0775600485826
101610,0.102150527687
101614,0.117112264635
101616,0.0965527625215
101643,0.0923029385202
101644,0.0972039217005
101649,0.0867629555147
101650,0.101212785699
101665,0.0612120860295
101667,0.129916269046
101669,0.0575244468216
101674,0.133809305257
101675,0.085037923862
101678,0.105038929322
101682,0.0802061787306
101686,0.09367536577
101697,0.12863071227
101700,0.0928406855175
101711,0.0672968183222
101714,0.0508058300905
101715,0.106392871778
101728,0.0945338302989
101732,0.0716739609159
101757,0.0898219403263
101758,0.102160487129
101759,0.103323246906
101762,0.0504813604773
101764,0.0731454983692
101780,0.116292008476
101784,0.0877385338426
101789,0.0716164798466
101816,0.0820321060791
101819,0.0588698750279
101827,0.0435938538292
101863,0.0832048283421
101867,0.101887188595
101870,0.072862428335
101873,0.102686041747
101878,0.0946208658479
101879,0.0554630794509
101880,0.0713592734216
101887,0.110108052669
101897,0.0629736773277
101901,0.0636949067115
101903,0.149073711823
101920,0.0696421699522
101921,0.0828190267307
101922,0.0800694343091
101961,0.153372477738
101962,0.0787804103556
101971,0.0727234755403
101976,0.122992558005
102002,0.100542234165
102005,0.0670501342949
102007,0.138644409538
102017,0.0700654044348
102019,0.120155333819
102029,0.0601223184051
102051,0.0923429541319
102052,0.0666785944475
102054,0.0792055065854
102062,0.113219243948
102067,0.0982571194136
102068,0.0928371709113
102070,0.0713034078609
102090,0.0748499637532
102092,0.140178204719
102099,0.12889439022
102100,0.0520138997692
102112,0.101517913137
102113,0.0983866965141
102122,0.101123035743
102123,0.0739773051788
102125,0.0682218907791
102126,0.105904945279
102146,0.0940467660659
102147,0.102947062737
102151,0.0857468158798
102158,0.0918784522368
102159,0.0751474101924
102162,0.070821103632
102165,0.0801029489608
102166,0.0997967449299
102174,0.0665958013498
102193,0.133313496444
102198,0.0860443262992
102205,0.103646338648
102206,0.0966280948293
102218,0.0889240876043
102221,0.0946923415859
102230,0.0857529685553
102238,0.0872292319844
102248,0.0640942448566
102252,0.103579996731
102259,0.0648136778076
102262,0.100125886988
102273,0.0695303849833
102286,0.0892559893234
102293,0.0809351632407
102294,0.0588634804503
102296,0.0719676302924
102298,0.105814492131
102303,0.0745791766399
102309,0.0919183372264
102315,0.0672484377837
102340,0.0758907628137
102342,0.0671090741595
102344,0.083879078816
102346,0.109697069929
102347,0.0641945386425
102374,0.107355328801
102380,0.103262151157
102387,0.0822852953064
102393,0.0755343887448
102403,0.0823150538555
102413,0.0886253411882
102414,0.0662984225442
102415,0.0787421837157
102416,0.0830905688707
102439,0.0887446892761
102441,0.0831865211726
102443,0.0774584001293
102444,0.100171988351
102445,0.143667516274
102448,0.0704024254943
102449,0.0910974191107
102450,0.132162690507
102456,0.0740014709434
102458,0.0946394906611
102459,0.0776321976648
102465,0.0531476446568
102470,0.12923548386
102471,0.0627071992627
102475,0.115513240345
102476,0.108158200843
102506,0.0698670795116
102509,0.0685954759652
102519,0.0816867652198
102522,0.0730151226418
102545,0.0705388170649
102549,0.120936481384
102562,0.0668541179998
102563,0.0790504989941
102568,0.101569635453
102582,0.111592913418
102592,0.056860623758
102597,0.0819107193217
102605,0.0983730846901
102614,0.091937566511
102617,0.0932086427592
102634,0.0643251398444
102652,0.0626973190799
102655,0.0458706260903
102671,0.0573900244932
102694,0.0775716659808
102701,0.101096173151
102703,0.048871554457
102704,0.0673576067231
102713,0.0420421304088
102720,0.0905425397758
102731,0.0723813421517
102733,0.0755718876496
102749,0.10596505968
102755,0.0690600013433
102763,0.0781564765976
102770,0.105000383664
102772,0.0923697225135
102799,0.0917286422645
102838,0.0850361674236
102854,0.077070685811
102862,0.120970257585
102863,0.0906121045927
102867,0.070418316836
102868,0.068612511516
102878,0.0883756620199
102887,0.087259192475
102898,0.10778025555
102904,0.0816521473515
102912,0.128529991215
102919,0.0627757283826
102927,0.0742535856149
102932,0.0956383296417
102933,0.136809176527
102935,0.0562520029759
102958,0.0980650975863
102969,0.0954380340901
102971,0.0739399408781
102975,0.0666163736915
102979,0.101701822958
102982,0.0594790285546
102987,0.121722272669
102989,0.0829903936851
102995,0.0862774112935
102996,0.0869885403469
103000,0.0564846959413
103001,0.104884693538
103004,0.0796677313837
103010,0.0830365448471
103025,0.105387822555
103029,0.0993347265484
103046,0.0933108192301
103056,0.0787537726042
103062,0.0784573993207
103078,0.103202933691
103083,0.059005442053
103092,0.0879997518579
103096,0.0821600231585
103097,0.117942698466
103102,0.126527210543
103112,0.0890804598242
103132,0.0570795947623
103144,0.0859424993532
103145,0.0805369562799
103146,0.0676776701058
103147,0.107865747846
103158,0.0772381160655
103171,0.110386924978
103173,0.0614893409531
103184,0.0929361998201
103195,0.0982054658921
103196,0.0606959846567
103206,0.0746020439925
103230,0.0852509567825
103231,0.10639885569
103232,0.0908731833743
103239,0.124407337866
103240,0.0827235445661
103243,0.0683723333234
103252,0.0977902831508
103258,0.0761004294866
103259,0.0998820319775
103279,0.0705594911731
103280,0.0527910347227
103286,0.0833581420761
103287,0.122848649368
103290,0.0889786631109
103298,0.0913659000895
103315,0.0488050288313
103319,0.0765761527007
103334,0.112581926785
103336,0.113801775099
103345,0.0868393781267
103368,0.0765177399292
103371,0.105120560856
103377,0.0715604789611
103398,0.0610303801823
103404,0.0606007825182
103408,0.107116002006
103410,0.0763292364582
103418,0.0729923859487
103420,0.114580634466
103432,0.103138502881
103433,0.0703151997196
103436,0.0641597997657
103440,0.0834714799438
103453,0.0778794897041
103459,0.105078437595
103460,0.080756495701
103461,0.0631990951268
103462,0.0908028632786
103473,0.0953932942069
103474,0.0522365273673
103475,0.112991783737
103478,0.109085861973
103480,0.0961408034617
103484,0.0635678025243
103494,0.0893865976631
103513,0.106568238322
103515,0.0855900162811
103516,0.154228638042
103525,0.110234157895
103541,0.115448215149
103544,0.0712224193865
103562,0.116732773015
103570,0.15690564267
103572,0.124409572401
103574,0.0686154226079
103575,0.0925137151834
103591,0.107184546847
103594,0.0717313842924
103609,0.0643292781792
103613,0.067075433497
103614,0.0802693129141
103615,0.0606987374404
103624,0.110008829178
103625,0.129880801406
103628,0.135304231453
103629,0.0667176977656
103647,0.0770636327755
103648,0.0935889173062
103651,0.0734584506374
103658,0.0572238545109
103668,0.0764226144822
103669,0.0759826785253
103676,0.0799435789062
103682,0.0766113135872
103683,0.058575652243
103689,0.066479948893
103725,0.0492584182268
103733,0.0970261617699
103744,0.0495980627188
103762,0.102626642528
103771,0.123906055364
103773,0.0626534133674
103783,0.104037108573
103784,0.0977680276192
103808,0.0652088795521
103812,0.0677902398128
103813,0.087449532203
103814,0.0877816424483
103818,0.134674572213
103824,0.0840304174342
103828,0.0534796739874
103830,0.0851120206184
103840,0.06364332093
103842,0.110426023035
103847,0.116661742947
103848,0.094180571242
103851,0.0578998531616
103854,0.115472909403
103857,0.182273339951
103861,0.0575658343313
103862,0.0837562940297
103865,0.0957675770096
103870,0.0526859904868
103876,0.0963217423414
103891,0.143381059118
103908,0.0677620831552
103914,0.0845993966708
103918,0.0952697942742
103940,0.10035899339
103963,0.128064412344
103966,0.0991593933571
103971,0.119285716419
103980,0.110036428871
103984,0.07805671593
103985,0.0856300607144
103998,0.125601680693
104019,0.076366311092
104026,0.0885692950754
104035,0.122950611179
104044,0.0758707183881
104045,0.0846595086582
104047,0.112297026883
104051,0.0643065363803
104058,0.0777638984951
104063,0.068471832047
104066,0.0912241540979
104087,0.0506672131131
104089,0.0754862232025
104095,0.079923493626
104098,0.114834938709
104104,0.0559203380322
104110,0.0890096896705
104120,0.0835113015477
104122,0.0583369934047
104131,0.0834461205447
104132,0.0922561577057
104135,0.0570723101942
104136,0.0836459838904
104149,0.0733214018937
104150,0.083820720774
104156,0.0911503190053
104165,0.0903352716288
104175,0.0756575171652
104179,0.104320170426
104184,0.0927118371433
104206,0.0651399749539
104216,0.10255926324
104230,0.14882270937
104257,0.0577696044947
104272,0.051867416543
104273,0.0883961714113
104278,0.0502169438089
104294,0.101262993034
104295,0.07453535164
104297,0.0654156131967
104298,0.095204609376
104308,0.0999822705376
104318,0.0806815061271
104319,0.0623520618706
104320,0.104743206621
104327,0.0997042335308
104334,0.0880749645879
104344,0.105635022039
104350,0.0675450580302
104351,0.096967315414
104354,0.106242166612
104369,0.131049841374
104376,0.088473463969
104381,0.0839380233193
104384,0.0961491951735
104391,0.0560209937975
104394,0.0918670240748
104398,0.119342160525
104402,0.0742332421736
104408,0.0871979278778
104409,0.052724765086
104410,0.124176425206
104412,0.0797349254325
104417,0.115135354551
104424,0.088705356921
104426,0.0659150364848
104435,0.0836212131505
104445,0.0705014920143
104458,0.0578199195292
104460,0.0860831916277
104466,0.0753611243966
104472,0.104316448659
104473,0.115728449783
104479,0.0541058143918
104480,0.0774138163796
104482,0.116246425385
104499,0.0564513777044
104501,0.0513537807543
104502,0.0687983609665
104506,0.0870077546968
104510,0.0606826453792
104512,0.0562499874447
104520,0.131443972079
104528,0.103481801628
104529,0.0946199316759
104541,0.100508622772
104578,0.0594519907404
104584,0.0837832775437
104588,0.103843166089
104602,0.0742035214509
104610,0.0594002663759
104611,0.0897109742301
104618,0.115943696013
104620,0.0784452917498
104622,0.056065656275
104624,0.0703220237754
104625,0.096271922287
104634,0.126634325107
104639,0.101885282064
104646,0.077705986737
104647,0.0661640320828
104652,0.0539036044712
104670,0.0874162457195
104677,0.0727999121053
104685,0.119269091888
104691,0.0948696679366
104696,0.0779244617635
104699,0.0610177695849
104712,0.114398984058
104714,0.0785212757723
104717,0.0805303962397
104718,0.0765957122088
104740,0.0668890237078
104741,0.0970726207254
104743,0.0442187749562
104744,0.0924124963752
104747,0.10217567241
104767,0.0841423046071
104772,0.201724054236
104776,0.130346176441
104779,0.0650002579635
104814,0.0837305391832
104815,0.0774332892609
104830,0.0969171872919
104831,0.12038151706
104833,0.111742406547
104839,0.0734859938396
104840,0.0910451927525
104860,0.0835154316361
104861,0.0601789196097
104866,0.0853966913561
104870,0.0707104928744
104877,0.0938396842679
104878,0.0577734156695
104879,0.0753097402704
104880,0.0899768151189
104899,0.0815320260253
104906,0.0566347823388
104907,0.113019268128
104913,0.0922040036192
104916,0.114378984061
104921,0.0945412687002
104930,0.0754345354142
104931,0.0935030122326
104936,0.0999930143511
104937,0.0766007270693
104942,0.0792859260724
104943,0.075806281043
104969,0.104948330755
104972,0.141014679732
104988,0.0912830118611
105013,0.103151268962
105015,0.0894805300722
105019,0.0698700067143
105027,0.0956605637896
105030,0.101952971243
105035,0.158718292739
105041,0.064619833773
105051,0.136509085288
105056,0.0733182004518
105067,0.169747282781
105071,0.0982083872942
105072,0.0620395732704
105074,0.134262411215
105091,0.10681060576
105101,0.0720360118639
105103,0.0861619656067
105134,0.0940303038327
105139,0.08734981188
105142,0.13559857787
105146,0.0827336431496
105163,0.0800776581018
105168,0.107157262618
105172,0.0548667946466
105176,0.127550083834
105195,0.083964814205
105196,0.126973564598
105197,0.05942782808
105203,0.0853938074609
105223,0.0820110266677
105227,0.0914694054976
105228,0.0598471049119
105230,0.114965580982
105231,0.139174003747
105239,0.07783078235
105242,0.11416857096
105244,0.0875398500756
105245,0.108624031034
105248,0.049740885496
105249,0.0762327523101
105266,0.125392137708
105271,0.13199454959
105276,0.101806009058
105282,0.100594872145
105292,0.0855792406774
105297,0.0466675978029
105332,0.113915352056
105333,0.0760586859233
105343,0.0604466300126
105344,0.055352217081
105345,0.0991378577436
105357,0.0862783409455
105359,0.0857515922807
105366,0.0725139672297
105367,0.101045540569
105370,0.0457515614118
105377,0.0866657589315
105390,0.0914216051435
105399,0.0655649635071
105403,0.0763557388518
105404,0.0824713478003
105414,0.0659280361092
105417,0.0823346882818
105425,0.120044489382
105452,0.0652549762816
105454,0.111714736176
105456,0.123279504205
105470,0.0909626842149
105471,0.0532898258568
105483,0.0852266288712
105493,0.105833657771
105508,0.120785995398
105514,0.0984054668929
105515,0.0538115990458
105528,0.12804908027
105529,0.0664766127829
105531,0.064429913049
105532,0.0692629881446
105558,0.0545605038957
105574,0.083992554319
105578,0.0561766023396
105584,0.141183443541
105595,0.100976688869
105617,0.103815466947
105618,0.0784503983228
105621,0.0728131164229
105625,0.0707442812288
105629,0.0796278175154
105630,0.0595842199046
105634,0.0680373194805
105635,0.0931893677794
105641,0.0826807558944
105647,0.109919707678
105648,0.0780120882568
105655,0.0677371136032
105657,0.0626529705595
105672,0.113956389759
105678,0.0885895761644
105682,0.0741904859147
105691,0.0893812610491
105692,0.0781559279977
105706,0.113545106315
105712,0.110142610733
105720,0.0860916815497
105734,0.0713820768795
105735,0.0864984363508
105736,0.0887074576776
105737,0.0509955003294
105738,0.122980115177
105740,0.119143781052
105744,0.0671899545042
105747,0.108077626691
105749,0.100498408324
105754,0.0866117928205
105758,0.0670510260192
105760,0.0738232027967
105767,0.0845696849971
105784,0.116227671593
105791,0.0860254988058
105802,0.0820711714173
105807,0.11857040403
105809,0.0732273423592
105816,0.0823354118728
105817,0.0551217911927
105824,0.110231937509
105832,0.100153145746
105856,0.0820084160338
105865,0.0737950071496
105899,0.070422295967
105906,0.0464145358231
105916,0.0853020475908
105923,0.0969572349018
105937,0.0969924389191
105965,0.0623566424802
105966,0.0836382325607
105968,0.0703323264883
105973,0.0755440551961
105976,0.100569296995
105978,0.0618084739486
105979,0.0677228820884
105991,0.096009927824
105998,0.076724923369
105999,0.0884381972495
106000,0.0961562325249
106001,0.0892008550442
106010,0.0774035828912
106011,0.098114207913
106013,0.105491818772
106015,0.0851408001424
106026,0.0637053632611
106032,0.0667769326275
106035,0.0850764505289
106040,0.0781485960397
106041,0.119652557421
106044,0.0515335997037
106053,0.0972748585476
106054,0.0611256426789
106065,0.113054780433
106081,0.066970135684
106083,0.0887042087887
106087,0.0891177250146
106090,0.0879946785933
106101,0.0479733286184
106102,0.115690911597
106109,0.0757265778095
106116,0.0613917156026
106150,0.0633573196322
106155,0.177580993456
106166,0.0893497898437
106176,0.0805190682461
106189,0.0645031342637
106199,0.110034233015
106205,0.0998379489149
106206,0.0865664630923
106211,0.082433742019
106214,0.059168168947
106216,0.0693224007584
106217,0.0942319182666
106225,0.0745728765056
106249,0.0629797657049
106256,0.0827732153144
106258,0.0704398526653
106261,0.087218194047
106262,0.104089140969
106264,0.0493397970707
106271,0.0879165152259
106276,0.0803502216808
106277,0.0858797219171
106286,0.101527774939
106293,0.0597658102416
106295,0.0727622395821
106296,0.089531079247
106297,0.115721981345
106298,0.0833514451047
106311,0.0646738800977
106314,0.115014288511
106320,0.10288281301
106334,0.0920482009121
106346,0.0720115896989
106347,0.0699870045204
106349,0.0820864549466
106354,0.0965351000852
106360,0.0626813843017
106373,0.0746820644025
106377,0.0694407395296
106386,0.102201917489
106387,0.0999923625221
106391,0.0528394727634
106401,0.119649210416
106411,0.115632542745
106413,0.114795065315
106426,0.0922286369224
106427,0.0638122386086
106428,0.117046476061
106434,0.0978429334408
106438,0.0843785869799
106440,0.0980887295631
106441,0.0599974298552
106452,0.115643108852
106453,0.0822804017337
106454,0.0984108074911
106457,0.0855335883788
106484,0.0682574315753
106488,0.144908199942
106491,0.0829601787578
106514,0.080763659948
106527,0.0808352261449
106528,0.0706359381561
106529,0.0577297269445
106534,0.118045257383
106550,0.102811859149
106577,0.079083093785
106585,0.129102495073
106590,0.0644421381565
106607,0.0763148073089
106610,0.100540744712
106611,0.0878540827517
106612,0.126641628693
106624,0.058869981084
106631,0.0615041716892
106647,0.161801702482
106660,0.112321913018
106674,0.0910599769622
106687,0.0666487655149
106712,0.100383921361
106713,0.0857262397188
106717,0.0673192140522
106720,0.0885632956781
106721,0.0871894684123
106724,0.0746676946514
106735,0.095854600014
106739,0.0906614075304
106740,0.0800081232935
106754,0.0651463684772
106760,0.161817555207
106761,0.0954985917243
106784,0.112221306419
106787,0.0849601469282
106797,0.0646073388302
106798,0.0744038747649
106802,0.118317929067
106803,0.0940032193179
106804,0.142029502238
106805,0.0717360547992
106810,0.113329149451
106812,0.0925842847989
106813,0.0671824275319
106817,0.0651630605116
106822,0.11324141297
106823,0.0857930836025
106827,0.0579914032897
106841,0.0721577116505
106851,0.0951170638946
106852,0.095431696685
106853,0.142929194742
106854,0.155388321358
106861,0.102099798581
106873,0.117528801097
106877,0.0677774183568
106878,0.0827896982915
106881,0.102348757627
106900,0.0864968346641
106906,0.0652399532955
106907,0.0785930343438
106914,0.0801761953888
106916,0.0976474048264
106924,0.0720679262669
106931,0.0681178435172
106936,0.11036060029
106937,0.0836170592091
106938,0.0615926580647
106939,0.0937089219404
106943,0.0758172195076
106944,0.0755583397469
106967,0.0992607473427
106980,0.0704515924374
106986,0.0597634911063
106987,0.0833679220252
106990,0.0599042969519
107013,0.0466808613045
107023,0.090859019426
107033,0.0640876438529
107037,0.0935905728806
107048,0.0945545600008
107071,0.101943828162
107081,0.049889371952
107113,0.0766828397271
107130,0.0593583876855
107131,0.0797975110845
107145,0.0866296915233
107156,0.0789185402975
107219,0.0738013039435
107222,0.131973807426
107223,0.180594074732
107232,0.11426385479
107245,0.0833921244795
107246,0.0485552902018
107247,0.0651459988948
107256,0.0591006697849
107259,0.0833770635098
107260,0.0485542855133
107279,0.129132788614
107280,0.0729703495573
107281,0.0839690126443
107285,0.0824829496163
107329,0.0967510110768
107337,0.0835339026379
107349,0.0734854641954
107350,0.0925684345437
107351,0.0564922192414
107359,0.149870750813
107391,0.0813744741343
107394,0.1026300979
107395,0.0610912008426
107406,0.110667579431
107416,0.110457902936
107417,0.0801134004119
107418,0.0802634839868
107419,0.0687752182456
107444,0.0839166996742
107445,0.0954262702672
107446,0.0845575973398
107460,0.0894314002629
107470,0.0890419554005
107475,0.06666321171
107520,0.0944783787356
107526,0.0735509227428
107527,0.0503813089058
107530,0.0619718453989
107532,0.137710779823
107534,0.105731398882
107535,0.0899213415811
107554,0.107938554294
107556,0.0837988782918
107559,0.100037385748
107561,0.0565616608829
107564,0.0712572994637
107566,0.090273560289
107571,0.0686734700369
107590,0.089450849581
107602,0.0877324832921
107625,0.113755579985
107626,0.129466146289
107635,0.0827058199602
107636,0.068455481702
107645,0.089607616169
107652,0.0978271660913
107655,0.0540775914611
107668,0.0652050399588
107670,0.072477475474
107677,0.0444601518288
107680,0.103120723878
107683,0.0903147905924
107684,0.063768707878
107691,0.0826963663107
107692,0.113728780317
107703,0.0980114614898
107709,0.0509580431978
107710,0.079487844208
107721,0.0946000148677
107725,0.0951762016915
107727,0.108913063125
107739,0.077811114911
107740,0.106206945596
107741,0.0904212880321
107747,0.0788409907435
107765,0.136477521829
107768,0.0613328933997
107775,0.0965726500596
107782,0.116850531842
107790,0.0655733613684
107801,0.068874824497
107807,0.0548138479695
107811,0.116856139467
107817,0.108346323891
107826,0.0720076891474
107838,0.0849050243818
107839,0.0790017870858
107843,0.0721669758656
107847,0.0643224087878
107849,0.0956524695601
107850,0.0834190161665
107867,0.0994757906984
107871,0.0937950914562
107908,0.0805787144472
107913,0.126562447553
107927,0.0921855971697
107931,0.0515209256588
107955,0.0586599715226
107962,0.0791314685188
107977,0.0756342424471
107978,0.0766659102358
107993,0.0630864302107
108010,0.0828471983982
108016,0.0942864553589
108018,0.141662217112
108027,0.123667335065
108045,0.0838959626303
108069,0.119876331796
108082,0.104280822464
108089,0.0873135947983
108092,0.0717084642301
108106,0.0706597959706
108112,0.0751337986942
108120,0.119530303403
108122,0.175378735004
108135,0.124435126024
108170,0.0727624814678
108171,0.0869431327776
108177,0.0641159194858
108180,0.110466552829
108183,0.0905560830426
108184,0.055058906699
108185,0.0861853152043
108192,0.0912602868623
108195,0.105124542659
108196,0.11404905459
108218,0.0613644836205
108219,0.122904893844
108243,0.108877575
108249,0.0562440690113
108251,0.051302610804
108274,0.0718623208645
108280,0.15301948136
108289,0.0953786381225
108292,0.0743900712094
108295,0.0812440721715
108327,0.0492711370952
108332,0.0806046022486
108346,0.0581331909215
108349,0.103235145619
108353,0.0612177661702
108362,0.0757346765541
108363,0.0518013706738
108377,0.119983953956
108378,0.101667039963
108381,0.0523404911807
108383,0.122164452044
108390,0.0773624290218
108407,0.0482383993941
108408,0.0552732965436
108411,0.0762643329531
108412,0.0735109557274
108419,0.106147801824
108436,0.0892172257406
108437,0.144640395185
108438,0.0780147687662
108441,0.0929423927278
108448,0.0491206023384
108449,0.0751446339453
108466,0.0674034353868
108467,0.0914445446242
108473,0.070047789024
108474,0.105771659206
108476,0.0762772607778
108479,0.063182632767
108486,0.0627002224754
108493,0.0810872703482
108501,0.0630359453473
108506,0.119262948874
108510,0.0782330015205
108511,0.115207664602
108514,0.0946770874101
108517,0.080379350756
108519,0.0765007562036
108522,0.0718341747581
108548,0.0827317966155
108554,0.0978137849134
108555,0.0961736577544
108559,0.0956203385604
108562,0.0878848914379
108571,0.0689074751438
108572,0.0744008119089
108579,0.0913427294034
108583,0.0618389564569
108584,0.0464466328555
108592,0.0972049709951
108602,0.0604656434682
108609,0.0827701051794
108613,0.0839416692189
108616,0.0907077712622
108618,0.0768912799507
108620,0.0630718795658
108643,0.0500658014813
108649,0.0647193292914
108654,0.102133269686
108655,0.0511597447539
108656,0.0882400320385
108667,0.0829809030983
108668,0.0940525123729
108682,0.0851980062885
108690,0.0999118814653
108691,0.120856701332
108692,0.101479511798
108695,0.092941835946
108699,0.0681509861612
108710,0.118683170606
108718,0.092898722535
108739,0.0883087717906
108740,0.084603667173
108741,0.0537322695077
108742,0.0807066786161
108763,0.0696399274445
108767,0.114316682768
108769,0.123356198726
108779,0.118110680775
108788,0.0566843407873
108801,0.0975998563251
108802,0.0824631746514
108810,0.0911405837652
108811,0.0899028538719
108813,0.0528692155316
108814,0.125608019432
108825,0.0872210547476
108826,0.101101500684
108830,0.115081075053
108834,0.0724992022177
108852,0.0740640357563
108887,0.109489345573
108901,0.104044087323
108908,0.0484884727649
108910,0.113807123415
108920,0.0576776484629
108922,0.0835619520821
108929,0.109560115707
108930,0.0789927213319
108937,0.0753416326708
108938,0.0627981166966
108943,0.0851835796879
108948,0.0798683249123
108953,0.114450004325
108956,0.137523969971
108965,0.0572294896278
108985,0.118048595548
108986,0.0757826330621
108987,0.10744122829
108990,0.0556917873402
108991,0.110490817701
108993,0.0953557117456
109000,0.10504124449
109001,0.0961829331848
109012,0.195829419039
109014,0.120563310895
109015,0.0639243560623
109021,0.0716723032943
109037,0.0690811995482
109042,0.117934711566
109044,0.0697415355351
109046,0.148934415889
109064,0.0521296836587
109084,0.081866726585
109086,0.0854135362988
109092,0.0502597906611
109093,0.105021340869
109100,0.0764321838868
109101,0.0385959816128
109110,0.0686562461822
109114,0.131731471928
109126,0.0712613224827
109152,0.0567091204235
109162,0.0851743297349
109167,0.0933820584066
109168,0.136308848456
109169,0.0910744979185
109179,0.114224753653
109184,0.0759078859041
109191,0.0813449633551
109192,0.0722999768143
